report_date,location,location_type,data_field,data_field_code,value,unit
23/01/2016,Colombia-Meta-Fuente_De_Oro,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Meta-Granada,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Meta-Vistahermosa,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Narino-Ipiales,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Bucarasica,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Chitaga,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Durania,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Hacari,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-La_Esperanza,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Pamplona,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Pamplonita,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-San_Calixto,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Teorama,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Norte_Santander-Toledo,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Quindio-Unknown,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Quindio-Cordoba,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Quindio-Montenegro,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Risaralda-Santuario,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-Unknown,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-Oiba,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-Palmar,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-Puente_Nacional,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-San_Miguel,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Santander-Suaita,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Sucre-El_Roble,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Sucre-Los_Palmitos,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Sucre-Palmito,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Sucre-San_Onofre,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Sucre-Sucre,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Tolima-Anzoategui,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Alcala,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Andalucia,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Bugalagrande,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Candelaria,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Ginebra,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Pradera,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Sevilla,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Valle_Del_Cauca-Vijes,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Casanare-Paz_De_Ariporo,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Casanare-San_Luis_De_Palenque,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Casanare-Trinidad,municipality,zika_suspected,CO0003,1,cases
23/01/2016,Colombia-Putumayo-Unknown,municipality,zika_suspected,CO0003,1,cases
23/01/2016,El_Salvador-Sonsonate,department,cumulative_suspected_pregnant,SV0011,1,cases
23/01/2016,Mexico-Sinaloa,state,weekly_zika_confirmed,MX0001,1,cases
23/01/2016,Mexico-Oaxaca,state,yearly_cumulative_male,MX0003,1,cases
23/01/2016,Mexico-Sinaloa,state,yearly_cumulative_male,MX0003,1,cases
23/01/2016,United_States-Florida-Hillsborough_County,county,yearly_reported_travel_cases,US0003,1,cases
23/01/2016,United_States-Florida-Miami-Dade_County,county,yearly_reported_travel_cases,US0003,1,cases
19/01/2016,Guatemala,country,total_zika_suspected,GT0001,25,cases
19/01/2016,Guatemala-Zacapa,municipality,total_zika_suspected,GT0001,11,cases
19/01/2016,Guatemala-Suchitepequez,municipality,total_zika_suspected,GT0001,9,cases
19/01/2016,Guatemala-Izabal,municipality,total_zika_suspected,GT0001,2,cases
19/01/2016,Guatemala-Peten_Sur_Oriental,municipality,total_zika_suspected,GT0001,1,cases
19/01/2016,Guatemala-Nor_Occidente,municipality,total_zika_suspected,GT0001,1,cases
19/01/2016,Guatemala-Quetzaltenango,municipality,total_zika_suspected,GT0001,1,cases
16/01/2016,Colombia-Norte_Santander-Cucuta,municipality,zika_confirmed_clinic,CO0002,2341,cases
16/01/2016,Colombia-Barranquilla-Barranquilla,municipality,zika_confirmed_clinic,CO0002,1626,cases
16/01/2016,El_Salvador,country,cumulative_suspected_total,SV0010,1561,cases
16/01/2016,Colombia-Cundinamarca-Girardot,municipality,zika_confirmed_clinic,CO0002,1440,cases
16/01/2016,Colombia-Huila-Neiva,municipality,zika_confirmed_clinic,CO0002,1236,cases
16/01/2016,Colombia-Sta_Marta_D.E.-Santa_Marta,municipality,zika_confirmed_clinic,CO0002,1108,cases
16/01/2016,Colombia-Cordoba-Monteria,municipality,zika_confirmed_clinic,CO0002,656,cases
16/01/2016,Colombia-Cartagena-Cartagena,municipality,zika_confirmed_clinic,CO0002,642,cases
16/01/2016,El_Salvador-San_Salvador,department,cumulative_suspected_total,SV0010,605,cases
16/01/2016,Colombia-San_Andres-San_Andres,municipality,zika_confirmed_clinic,CO0002,602,cases
16/01/2016,Colombia-Sucre-Sincelejo,municipality,zika_confirmed_clinic,CO0002,513,cases
16/01/2016,Colombia-Atlantico-Soledad,municipality,zika_suspected,CO0003,402,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_20-29,SV0005,393,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_30-39,SV0006,385,cases
16/01/2016,Colombia-Norte_Santander-Los_Patios,municipality,zika_suspected,CO0003,298,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_40-49,SV0007,287,cases
16/01/2016,El_Salvador-La_Libertad,department,cumulative_suspected_total,SV0010,253,cases
16/01/2016,Colombia-Tolima-Espinal,municipality,zika_confirmed_clinic,CO0002,247,cases
16/01/2016,Colombia-Tolima-Ibague,municipality,zika_confirmed_clinic,CO0002,240,cases
16/01/2016,Colombia-Bolivar-Turbaco,municipality,zika_confirmed_clinic,CO0002,216,cases
16/01/2016,Colombia-Magdalena-Cienaga,municipality,zika_suspected,CO0003,189,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_50-59,SV0008,185,cases
16/01/2016,Colombia-Tolima-Flandes,municipality,zika_confirmed_clinic,CO0002,172,cases
16/01/2016,El_Salvador-Santa_Ana,department,cumulative_suspected_total,SV0010,153,cases
16/01/2016,El_Salvador-Cuscatlan,department,cumulative_suspected_total,SV0010,129,cases
16/01/2016,Colombia-Norte_Santander-Cucuta,municipality,zika_confirmed_laboratory,CO0001,128,cases
16/01/2016,Colombia-Norte_Santander-Villa_Del_Rosario,municipality,zika_confirmed_clinic,CO0002,128,cases
16/01/2016,Colombia-Cesar-Aguachica,municipality,zika_confirmed_clinic,CO0002,122,cases
16/01/2016,El_Salvador-Chalatenango,department,cumulative_suspected_total,SV0010,110,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_10-19,SV0004,109,cases
16/01/2016,Colombia-Huila-Aipe,municipality,zika_suspected,CO0003,103,cases
16/01/2016,Colombia-Atlantico-Puerto_Colombia,municipality,zika_confirmed_clinic,CO0002,97,cases
16/01/2016,Colombia-Cundinamarca-Agua_De_Dios,municipality,zika_confirmed_clinic,CO0002,97,cases
16/01/2016,Colombia-Cundinamarca-Ricaurte,municipality,zika_confirmed_clinic,CO0002,94,cases
16/01/2016,Colombia-Tolima-Melgar,municipality,zika_confirmed_clinic,CO0002,90,cases
16/01/2016,El_Salvador-San_Vicente,department,cumulative_suspected_total,SV0010,87,cases
16/01/2016,Colombia-Norte_Santander-El_Zulia,municipality,zika_confirmed_clinic,CO0002,76,cases
16/01/2016,El_Salvador-Cabanas,department,cumulative_suspected_total,SV0010,71,cases
16/01/2016,Colombia-Sucre-Corozal,municipality,zika_confirmed_clinic,CO0002,70,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_60_plus,SV0009,68,cases
16/01/2016,Colombia-Guajira-Riohacha,municipality,zika_confirmed_clinic,CO0002,67,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_1-4,SV0002,61,cases
16/01/2016,Colombia-Bolivar-Turbaco,municipality,zika_confirmed_laboratory,CO0001,57,cases
16/01/2016,Colombia-Atlantico-Malambo,municipality,zika_confirmed_clinic,CO0002,55,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_5-9,SV0003,55,cases
16/01/2016,Colombia-Cartagena-Cartagena,municipality,zika_confirmed_laboratory,CO0001,53,cases
16/01/2016,Colombia-Cesar-Valledupar,municipality,zika_confirmed_clinic,CO0002,53,cases
16/01/2016,Colombia-Cundinamarca-Tocaima,municipality,zika_confirmed_clinic,CO0002,53,cases
16/01/2016,Colombia-San_Andres-San_Andres,municipality,zika_confirmed_laboratory,CO0001,51,cases
16/01/2016,Colombia-Sucre-Santiago_De_Tolu,municipality,zika_suspected,CO0003,49,cases
16/01/2016,Colombia-Cordoba-Montelibano,municipality,zika_suspected,CO0003,47,cases
16/01/2016,Colombia-Norte_Santander-El_Zulia,municipality,zika_confirmed_laboratory,CO0001,46,cases
16/01/2016,Colombia-Cordoba-Momil,municipality,zika_suspected,CO0003,45,cases
16/01/2016,Colombia-Bolivar-San_Juan_Nepomuceno,municipality,zika_confirmed_clinic,CO0002,44,cases
16/01/2016,Colombia-Cundinamarca-El_Colegio,municipality,zika_suspected,CO0003,44,cases
16/01/2016,Colombia-Cundinamarca-Villeta,municipality,zika_suspected,CO0003,44,cases
16/01/2016,Colombia-Tolima-Carmen_De_Apicala,municipality,zika_suspected,CO0003,43,cases
16/01/2016,Colombia-Bogota-Bogota_D.C.,municipality,zika_suspected,CO0003,39,cases
16/01/2016,El_Salvador-La_Paz,department,cumulative_suspected_total,SV0010,39,cases
16/01/2016,Colombia-Caqueta-Florencia,municipality,zika_confirmed_clinic,CO0002,37,cases
16/01/2016,Colombia-Sucre-San_Marcos,municipality,zika_confirmed_clinic,CO0002,37,cases
16/01/2016,Colombia-Valle_Del_Cauca-Cali,municipality,zika_confirmed_clinic,CO0002,37,cases
16/01/2016,Colombia-Antioquia-Medellin,municipality,zika_confirmed_laboratory,CO0001,36,cases
16/01/2016,Colombia-Tolima-Alvarado,municipality,zika_suspected,CO0003,36,cases
16/01/2016,Colombia-Risaralda-La_Virginia,municipality,zika_confirmed_clinic,CO0002,35,cases
16/01/2016,Colombia-Tolima-Natagaima,municipality,zika_suspected,CO0003,35,cases
16/01/2016,Colombia-Guajira-San_Juan_Del_Cesar,municipality,zika_confirmed_clinic,CO0002,33,cases
16/01/2016,Colombia-Tolima-Guamo,municipality,zika_confirmed_clinic,CO0002,33,cases
16/01/2016,El_Salvador,country,cumulative_suspected_pregnant,SV0011,33,cases
16/01/2016,Colombia-Sucre-Buenavista,municipality,zika_suspected,CO0003,32,cases
16/01/2016,Colombia-San_Andres-Providencia,municipality,zika_confirmed_clinic,CO0002,31,cases
16/01/2016,Colombia-Sucre-Morroa,municipality,zika_confirmed_clinic,CO0002,30,cases
16/01/2016,Colombia-Tolima-Chaparral,municipality,zika_confirmed_clinic,CO0002,30,cases
16/01/2016,Colombia-Atlantico-Sabanalarga,municipality,zika_suspected,CO0003,30,cases
16/01/2016,Colombia-Bolivar-Mahates,municipality,zika_suspected,CO0003,30,cases
16/01/2016,Colombia-Atlantico-Tubara,municipality,zika_confirmed_clinic,CO0002,29,cases
16/01/2016,Colombia-Cordoba-Lorica,municipality,zika_suspected,CO0003,29,cases
16/01/2016,El_Salvador-Ahuachapan,department,cumulative_suspected_total,SV0010,29,cases
16/01/2016,El_Salvador-San_Miguel,department,cumulative_suspected_total,SV0010,29,cases
16/01/2016,Colombia-Antioquia-Medellin,municipality,zika_confirmed_clinic,CO0002,26,cases
16/01/2016,Colombia-Magdalena-Sabanas_De_San_Angel,municipality,zika_suspected,CO0003,26,cases
16/01/2016,Colombia-Cundinamarca-La_Mesa,municipality,zika_confirmed_clinic,CO0002,23,cases
16/01/2016,Colombia-Tolima-Mariquita,municipality,zika_confirmed_clinic,CO0002,23,cases
16/01/2016,Colombia-Tolima-Purificacion,municipality,zika_confirmed_clinic,CO0002,23,cases
16/01/2016,Colombia-Cundinamarca-Anapoima,municipality,zika_suspected,CO0003,23,cases
16/01/2016,Colombia-Sucre-Sincelejo,municipality,zika_confirmed_laboratory,CO0001,22,cases
16/01/2016,Colombia-Bolivar-San_Jacinto,municipality,zika_confirmed_clinic,CO0002,22,cases
16/01/2016,Colombia-Tolima-Unknown,municipality,zika_suspected,CO0003,22,cases
16/01/2016,El_Salvador-Usulutan,department,cumulative_suspected_total,SV0010,22,cases
16/01/2016,Colombia-Cundinamarca-Girardot,municipality,zika_confirmed_laboratory,CO0001,21,cases
16/01/2016,Colombia-Huila-Gigante,municipality,zika_confirmed_clinic,CO0002,21,cases
16/01/2016,Colombia-Bolivar-Arenal,municipality,zika_suspected,CO0003,21,cases
16/01/2016,Colombia-Magdalena-Tenerife,municipality,zika_suspected,CO0003,21,cases
16/01/2016,Colombia-Casanare-Yopal,municipality,zika_confirmed_clinic,CO0002,20,cases
16/01/2016,Colombia-Cordoba-Puerto_Escondido,municipality,zika_suspected,CO0003,20,cases
16/01/2016,Colombia-Magdalena-Zona_Bananera,municipality,zika_suspected,CO0003,20,cases
16/01/2016,Colombia-Meta-Villavicencio,municipality,zika_confirmed_clinic,CO0002,19,cases
16/01/2016,Colombia-Tolima-Lerida,municipality,zika_confirmed_clinic,CO0002,19,cases
16/01/2016,Colombia-Atlantico-Galapa,municipality,zika_suspected,CO0003,19,cases
16/01/2016,Colombia-Magdalena-Fundacion,municipality,zika_suspected,CO0003,19,cases
16/01/2016,Colombia-Magdalena-Zapayan,municipality,zika_suspected,CO0003,19,cases
16/01/2016,Colombia-Norte_Santander-Puerto_Santander,municipality,zika_confirmed_laboratory,CO0001,18,cases
16/01/2016,Colombia-Tolima-Flandes,municipality,zika_confirmed_laboratory,CO0001,18,cases
16/01/2016,Colombia-Bolivar-Magangue,municipality,zika_confirmed_clinic,CO0002,18,cases
16/01/2016,Colombia-Norte_Santander-San_Cayetano,municipality,zika_confirmed_clinic,CO0002,18,cases
16/01/2016,Colombia-Cundinamarca-Unknown,municipality,zika_suspected,CO0003,18,cases
16/01/2016,Colombia-Cundinamarca-Nilo,municipality,zika_suspected,CO0003,18,cases
16/01/2016,El_Salvador,country,cumulative_suspected_age_under_1,SV0001,18,cases
16/01/2016,Colombia-Norte_Santander-Sardinata,municipality,zika_suspected,CO0003,17,cases
16/01/2016,Colombia-Antioquia-Turbo,municipality,zika_confirmed_clinic,CO0002,16,cases
16/01/2016,Colombia-Huila-Campoalegre,municipality,zika_confirmed_clinic,CO0002,16,cases
16/01/2016,Colombia-Magdalena-Aracataca,municipality,zika_suspected,CO0003,16,cases
16/01/2016,Colombia-Magdalena-Plato,municipality,zika_suspected,CO0003,16,cases
16/01/2016,Colombia-Cundinamarca-Narino,municipality,zika_confirmed_clinic,CO0002,15,cases
16/01/2016,Colombia-Cundinamarca-Apulo,municipality,zika_confirmed_clinic,CO0002,15,cases
16/01/2016,Colombia-Risaralda-Pereira,municipality,zika_confirmed_clinic,CO0002,15,cases
16/01/2016,Colombia-Santander-Barrancabermeja,municipality,zika_suspected,CO0003,15,cases
16/01/2016,Colombia-Putumayo-Puerto_Guzman,municipality,zika_confirmed_clinic,CO0002,14,cases
16/01/2016,Colombia-Cordoba-San_Pelayo,municipality,zika_suspected,CO0003,14,cases
16/01/2016,Colombia-Sucre-San_Juan_De_Betulia,municipality,zika_suspected,CO0003,14,cases
16/01/2016,El_Salvador-Morazan,department,cumulative_suspected_total,SV0010,14,cases
16/01/2016,El_Salvador-Sonsonate,department,cumulative_suspected_total,SV0010,14,cases
16/01/2016,El_Salvador-San_Salvador,department,cumulative_suspected_pregnant,SV0011,14,cases
16/01/2016,Colombia-Bolivar-Santa_Rosa_Del_Sur,municipality,zika_confirmed_laboratory,CO0001,13,cases
16/01/2016,Colombia-Sta_Marta_D.E.-Santa_Marta,municipality,zika_confirmed_laboratory,CO0001,13,cases
16/01/2016,Colombia-Risaralda-Pereira,municipality,zika_confirmed_laboratory,CO0001,13,cases
16/01/2016,Colombia-Atlantico-Luruaco,municipality,zika_suspected,CO0003,13,cases
16/01/2016,Colombia-Huila-Palermo,municipality,zika_suspected,CO0003,13,cases
16/01/2016,Colombia-Sucre-Coloso,municipality,zika_suspected,CO0003,13,cases
16/01/2016,Colombia-Atlantico-Usiacuri,municipality,zika_confirmed_clinic,CO0002,12,cases
16/01/2016,Colombia-Santander-Bucaramanga,municipality,zika_confirmed_clinic,CO0002,12,cases
16/01/2016,Colombia-Norte_Santander-Santiago,municipality,zika_suspected,CO0003,12,cases
16/01/2016,Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,municipality,zika_suspected,CO0003,12,cases
16/01/2016,Colombia-Antioquia-Caucasia,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Bolivar-Santa_Rosa_Del_Sur,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Caldas-La_Dorada,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Caldas-Victoria,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Huila-Garzon,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Norte_Santander-Tibu,municipality,zika_confirmed_clinic,CO0002,11,cases
16/01/2016,Colombia-Cordoba-Cerete,municipality,zika_suspected,CO0003,11,cases
16/01/2016,Colombia-Huila-Unknown,municipality,zika_suspected,CO0003,11,cases
16/01/2016,Colombia-Huila-Rivera,municipality,zika_suspected,CO0003,11,cases
16/01/2016,Colombia-Guajira-Unknown,municipality,zika_suspected,CO0003,11,cases
16/01/2016,Colombia-Magdalena-El_Banco,municipality,zika_suspected,CO0003,11,cases
16/01/2016,Colombia-Boyaca-Puerto_Boyaca,municipality,zika_confirmed_laboratory,CO0001,10,cases
16/01/2016,Colombia-Norte_Santander-Puerto_Santander,municipality,zika_confirmed_clinic,CO0002,10,cases
16/01/2016,Colombia-Sucre-Sampues,municipality,zika_confirmed_clinic,CO0002,10,cases
16/01/2016,Colombia-Cesar-Bosconia,municipality,zika_suspected,CO0003,10,cases
16/01/2016,Colombia-Huila-Baraya,municipality,zika_suspected,CO0003,10,cases
16/01/2016,Colombia-Guajira-Albania,municipality,zika_suspected,CO0003,10,cases
16/01/2016,Colombia-Norte_Santander-Salazar,municipality,zika_suspected,CO0003,10,cases
16/01/2016,Colombia-Sucre-Tolu_Viejo,municipality,zika_suspected,CO0003,10,cases
16/01/2016,Colombia-Tolima-Ibague,municipality,zika_confirmed_laboratory,CO0001,9,cases
16/01/2016,Colombia-Putumayo-Mocoa,municipality,zika_confirmed_laboratory,CO0001,9,cases
16/01/2016,Colombia-Putumayo-Puerto_Asis,municipality,zika_confirmed_laboratory,CO0001,9,cases
16/01/2016,Colombia-Bolivar-Mompos,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Cesar-Curumani,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Cordoba-Canalete,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Cundinamarca-Fusagasuga,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Cundinamarca-Sasaima,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Santander-Sabana_De_Torres,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Sucre-La_Union,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Tolima-Ortega,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Tolima-Piedras,municipality,zika_suspected,CO0003,9,cases
16/01/2016,Colombia-Caldas-Marmato,municipality,zika_confirmed_laboratory,CO0001,8,cases
16/01/2016,Colombia-Cordoba-Sahagun,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Cordoba-San_Bernardo_Del_Viento,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Cundinamarca-Jerusalen,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Cundinamarca-Utica,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Norte_Santander-El_Tarra,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Sucre-San_Pedro,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Tolima-Honda,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Tolima-Icononzo,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Valle_Del_Cauca-Palmira,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Valle_Del_Cauca-Roldanillo,municipality,zika_suspected,CO0003,8,cases
16/01/2016,Colombia-Barranquilla-Barranquilla,municipality,zika_confirmed_laboratory,CO0001,7,cases
16/01/2016,Colombia-Atlantico-Baranoa,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Atlantico-Santo_Tomas,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Bolivar-Arjona,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Bolivar-Cordoba,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Cundinamarca-Guaduas,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Huila-Yaguara,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Arauca-Saravena,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Casanare-Monterrey,municipality,zika_confirmed_clinic,CO0002,7,cases
16/01/2016,Colombia-Atlantico-Sabanagrande,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Bolivar-Turbana,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Bolivar-Villanueva,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Guajira-Barrancas,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Norte_Santander-Labateca,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Tolima-Coello,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Tolima-Prado,municipality,zika_suspected,CO0003,7,cases
16/01/2016,Colombia-Antioquia-Bello,municipality,zika_confirmed_laboratory,CO0001,6,cases
16/01/2016,Colombia-Bolivar-El_Carmen_De_Bolivar,municipality,zika_confirmed_clinic,CO0002,6,cases
16/01/2016,Colombia-Boyaca-Puerto_Boyaca,municipality,zika_confirmed_clinic,CO0002,6,cases
16/01/2016,Colombia-Huila-Algeciras,municipality,zika_confirmed_clinic,CO0002,6,cases
16/01/2016,Colombia-Cundinamarca-La_Pena,municipality,zika_suspected,CO0003,6,cases
16/01/2016,Colombia-Guajira-Uribia,municipality,zika_suspected,CO0003,6,cases
16/01/2016,Colombia-Magdalena-Puebloviejo,municipality,zika_suspected,CO0003,6,cases
16/01/2016,Colombia-Quindio-Armenia,municipality,zika_suspected,CO0003,6,cases
16/01/2016,Colombia-Tolima-Coyaima,municipality,zika_suspected,CO0003,6,cases
16/01/2016,Colombia-Tolima-Saldana,municipality,zika_suspected,CO0003,6,cases
16/01/2016,El_Salvador-La_Union,department,cumulative_suspected_total,SV0010,6,cases
16/01/2016,Colombia-Boyaca-Muzo,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Cesar-Aguachica,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Cordoba-Monteria,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Narino-Taminango,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Risaralda-La_Celia,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Santander-Lebrija,municipality,zika_confirmed_laboratory,CO0001,5,cases
16/01/2016,Colombia-Casanare-Tauramena,municipality,zika_confirmed_clinic,CO0002,5,cases
16/01/2016,Colombia-Cesar-El_Copey,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Cesar-El_Paso,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Cordoba-Ayapel,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Huila-Villavieja,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Guajira-Distraccion,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Guajira-Villanueva,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Magdalena-Nueva_Granada,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Magdalena-Sitionuevo,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Tolima-Ambalema,municipality,zika_suspected,CO0003,5,cases
16/01/2016,Colombia-Amazonas-Unknown,municipality,zika_suspected,CO0003,5,cases
16/01/2016,El_Salvador-San_Vicente,department,cumulative_suspected_pregnant,SV0011,5,cases
16/01/2016,Colombia-Antioquia-Itagui,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Antioquia-Valparaiso,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Huila-Neiva,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Norte_Santander-Villa_Del_Rosario,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Risaralda-Dosquebradas,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Santander-Bucaramanga,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Tolima-Espinal,municipality,zika_confirmed_laboratory,CO0001,4,cases
16/01/2016,Colombia-Caldas-Samana,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Cundinamarca-La_Vega,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Huila-Tello,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Risaralda-Dosquebradas,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Arauca-Arauca,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Arauca-Arauquita,municipality,zika_confirmed_clinic,CO0002,4,cases
16/01/2016,Colombia-Atlantico-Palmar_De_Varela,municipality,zika_suspected,CO0003,4,cases
16/01/2016,Colombia-Bolivar-Barranco_De_Loba,municipality,zika_suspected,CO0003,4,cases
16/01/2016,Colombia-Caqueta-El_Doncello,municipality,zika_suspected,CO0003,4,cases
16/01/2016,Colombia-Cordoba-Planeta_Rica,municipality,zika_suspected,CO0003,4,cases
16/01/2016,Colombia-Guajira-El_Molino,municipality,zika_suspected,CO0003,4,cases
16/01/2016,Colombia-Guajira-Fonseca,municipality,zika_suspected,CO0003,4,cases
